barangay,household_id,member_id,nuclear_family,relationship_nuclear_head,national_id_issued,philsys_card_number,solo_parent,solo_parent_id,senior_citizen_id,pregnant,lactating,disability,pwd_id,type_of_disability,seeing,hearing,walking,remembering,self_caring,communication
Tibanban,TIB-0136,TIB-0136-1,02,07,2,5542317459507636,2,1,8,2,1,1,1,"D,B,C",2,3,2,1,4,3
Tibanban,TIB-0136,TIB-0136-2,04,00,8,1287339995281483,8,2,,,,2,2,,4,1,1,1,2,2
Tibanban,TIB-0136,TIB-0136-3,04,02,2,4710996261834819,8,8,,2,2,2,1,,2,3,2,1,4,4
Tibanban,TIB-0136,TIB-0136-4,05,02,1,5547274168900904,1,8,,2,1,2,1,,4,3,2,1,2,4
Tibanban,TIB-0136,TIB-0136-5,02,02,8,8340137276435694,1,8,,,,2,2,,1,2,2,2,1,4
Tibanban,TIB-0137,TIB-0137-1,06,10,2,5263067291568042,8,8,,,,1,2,"E,D,Z",3,1,3,1,1,2
Tibanban,TIB-0137,TIB-0137-2,02,03,1,5617204316707519,2,1,,1,1,2,2,,4,4,2,1,3,1
Tibanban,TIB-0137,TIB-0137-3,01,07,1,2500008271338303,8,2,,2,2,1,1,"A,E,Z",3,2,2,2,1,2
Tibanban,TIB-0137,TIB-0137-4,03,06,2,3169006652577761,2,1,,,,1,2,"A,D,Z",2,3,3,4,4,2
Tibanban,TIB-0137,TIB-0137-5,06,10,2,1423630304179686,1,2,,2,1,2,2,,2,3,3,4,1,1
Tibanban,TIB-0138,TIB-0138-1,06,01,2,9800572690863869,1,2,,1,2,1,1,"C,A,F",3,1,2,3,1,1
Tibanban,TIB-0138,TIB-0138-2,02,10,1,7550293670138955,8,8,,,,2,2,,4,3,4,3,3,3
Tibanban,TIB-0139,TIB-0139-1,06,08,1,4447075445951982,2,1,,2,2,2,1,,2,2,2,3,4,4
Tibanban,TIB-0139,TIB-0139-2,06,09,1,2187981479626239,8,2,,,,1,1,"E,C,F",3,3,2,4,1,1
Tibanban,TIB-0139,TIB-0139-3,02,00,1,6334097594530449,2,8,,,,2,2,,3,4,1,3,4,2
Tibanban,TIB-0139,TIB-0139-4,06,06,1,4455431794547213,2,2,,,,2,2,,4,2,3,3,1,3
Tibanban,TIB-0139,TIB-0139-5,03,02,8,7643307822149903,8,2,,2,2,2,1,,2,2,3,4,2,4
Tibanban,TIB-0140,TIB-0140-1,03,04,2,2901301929963499,1,8,,,,1,2,"B,E,A",,,,,,
Tibanban,TIB-0140,TIB-0140-2,05,04,1,5932914029729932,2,1,,,,2,2,,,,,,,
Tibanban,TIB-0140,TIB-0140-3,02,10,1,7908131202920009,1,1,,2,2,2,1,,1,2,1,4,4,3
Tibanban,TIB-0140,TIB-0140-4,01,07,2,4458070675931011,2,8,,,,2,1,,3,3,2,1,4,4
Tibanban,TIB-0140,TIB-0140-5,05,04,2,6093145414221195,2,2,,1,1,1,1,"F,E,C",2,4,3,1,4,2
Tibanban,TIB-0140,TIB-0140-6,03,06,8,6016953049644920,2,8,,,,1,1,"C,G,A",2,3,3,3,4,1
Tibanban,TIB-0141,TIB-0141-1,03,08,1,7276566778619881,2,2,,,,2,2,,2,4,1,2,1,1
Tibanban,TIB-0141,TIB-0141-2,06,01,1,8965689895471626,1,1,,,,1,1,"A,B,F",4,3,4,2,3,2
Tibanban,TIB-0141,TIB-0141-3,04,07,8,5622398596802226,2,2,1,,,1,1,"B,F,Z",3,1,3,3,2,4
Tibanban,TIB-0141,TIB-0141-4,01,01,8,1664971568404573,1,1,,,,2,1,,3,2,2,4,3,1
Tibanban,TIB-0141,TIB-0141-5,05,04,1,6237470843070098,8,1,2,1,2,1,1,"B,E,G",1,1,3,3,3,4
Tibanban,TIB-0142,TIB-0142-1,04,05,2,7773933192463106,2,2,,,,1,2,"A,C,B",,,,,,
Tibanban,TIB-0142,TIB-0142-2,01,09,2,5205865712512602,8,8,,,,2,1,,4,2,4,4,1,3
Tibanban,TIB-0142,TIB-0142-3,03,07,2,4090481165137700,8,1,,2,2,1,1,"D,A,F",2,4,2,3,3,3
Tibanban,TIB-0142,TIB-0142-4,03,07,2,1040594318778439,8,1,,,,2,1,,1,2,3,4,4,2
Tibanban,TIB-0142,TIB-0142-5,06,05,2,3712555535789479,8,1,,1,2,2,2,,4,4,3,1,3,2
Tibanban,TIB-0142,TIB-0142-6,05,09,2,4601721276829884,8,2,,,,1,2,"C,B,E",4,3,1,1,4,4
Tibanban,TIB-0143,TIB-0143-1,04,07,2,7271259220127910,2,8,,1,2,1,1,"G,D,F",3,2,2,2,4,4
Tibanban,TIB-0143,TIB-0143-2,03,02,2,1940871658359267,2,1,,,,2,1,,4,1,2,1,4,2
Tibanban,TIB-0143,TIB-0143-3,06,07,1,4107262144529338,8,8,,,,2,2,,,,,,,
Tibanban,TIB-0143,TIB-0143-4,04,08,1,4434868243609172,8,8,,2,1,1,2,"D,G,Z",2,2,1,1,3,3
Tibanban,TIB-0143,TIB-0143-5,01,06,1,6032974946223237,8,8,1,,,2,2,,1,2,2,2,1,4
Tibanban,TIB-0143,TIB-0143-6,03,08,1,9544264416941145,1,1,,,,1,2,"G,C,B",2,2,1,1,4,3
Tibanban,TIB-0144,TIB-0144-1,03,01,1,9083874878526427,8,1,,,,1,2,"G,E,D",,,,,,
Tibanban,TIB-0144,TIB-0144-2,03,09,1,2416681791463242,2,1,,2,2,2,2,,4,3,3,1,4,2
Tibanban,TIB-0144,TIB-0144-3,01,01,1,6521535157503894,1,2,,,,2,2,,,,,,,
Tibanban,TIB-0144,TIB-0144-4,02,01,1,7648064941131678,1,2,,,,2,2,,3,4,3,4,3,2
Tibanban,TIB-0144,TIB-0144-5,06,09,8,4495822427220982,8,8,,2,2,1,2,"B,A,Z",3,1,1,1,4,3
Tibanban,TIB-0145,TIB-0145-1,05,02,8,8982976296542754,8,2,,1,2,1,1,"Z,F,B",1,1,4,1,4,1
Tibanban,TIB-0145,TIB-0145-2,05,05,2,7652357527623362,2,8,,,,2,1,,,,,,,
Tibanban,TIB-0145,TIB-0145-3,06,10,8,5310428220653980,1,1,1,2,2,2,2,,4,3,2,3,1,4
Tibanban,TIB-0145,TIB-0145-4,05,08,1,2492905204706972,2,2,,1,2,2,2,,2,1,3,3,3,2
Tibanban,TIB-0145,TIB-0145-5,06,05,8,4341000324728295,1,8,,2,2,1,1,"D,E,Z",2,1,4,1,3,2
Tibanban,TIB-0145,TIB-0145-6,01,03,8,2893496347661074,8,1,,,,2,1,,,,,,,
Tibanban,TIB-0146,TIB-0146-1,05,05,2,6260771862831250,8,8,,,,1,2,"D,B,G",,,,,,
Tibanban,TIB-0146,TIB-0146-2,05,09,2,4300699392757096,2,2,,2,2,1,1,"F,D,C",1,1,2,4,2,2
Tibanban,TIB-0146,TIB-0146-3,01,01,1,9146459456451505,2,1,8,1,1,2,2,,2,4,1,2,1,2
Tibanban,TIB-0147,TIB-0147-1,04,07,1,4773700866846057,1,1,,,,1,2,"G,D,Z",3,4,2,4,3,3
Tibanban,TIB-0148,TIB-0148-1,03,00,1,2842516307078671,1,1,1,2,2,1,1,"D,B,C",3,4,3,1,4,1
Tibanban,TIB-0148,TIB-0148-2,04,02,8,9791758500197671,8,2,,,,1,2,"E,C,D",,,,,,
Tibanban,TIB-0149,TIB-0149-1,04,02,8,6617406471542320,2,8,,,,1,2,"G,D,B",1,1,4,1,1,4
Tibanban,TIB-0149,TIB-0149-2,04,10,2,8426735266749976,2,1,,,,1,2,"F,Z,C",1,3,4,3,2,1
Tibanban,TIB-0149,TIB-0149-3,05,06,2,4261243795689710,2,1,,,,2,1,,3,2,2,2,2,4
Tibanban,TIB-0149,TIB-0149-4,04,03,8,7205561646958947,8,2,,,,1,2,"C,Z,E",,,,,,
Tibanban,TIB-0149,TIB-0149-5,04,06,8,7937532136750859,8,8,,2,1,1,1,"D,B,A",1,2,4,4,1,3
Tibanban,TIB-0149,TIB-0149-6,02,00,2,8838167594171117,1,2,,2,2,2,2,,2,1,3,1,3,3
Tibanban,TIB-0150,TIB-0150-1,01,08,8,8971093322400124,8,8,,2,2,2,2,,3,4,4,3,3,3
Tibanban,TIB-0150,TIB-0150-2,03,03,1,2109298846129946,8,1,,1,1,2,1,,2,4,3,4,1,3
Tibanban,TIB-0151,TIB-0151-1,04,08,1,7691181166426678,8,2,,2,1,2,1,,4,3,2,3,2,3
Tibanban,TIB-0151,TIB-0151-2,04,09,1,6963251538870112,2,2,1,,,1,2,"D,F,Z",3,4,1,2,2,3
Tibanban,TIB-0151,TIB-0151-3,02,06,1,4282133992657033,1,2,1,2,1,2,1,,2,4,3,3,1,1
Tibanban,TIB-0151,TIB-0151-4,03,06,2,8422247292579191,1,1,,,,2,1,,3,4,2,1,2,2
Tibanban,TIB-0151,TIB-0151-5,04,02,8,1914216931623141,2,8,,2,1,1,2,"B,A,Z",1,2,1,2,1,1
Tibanban,TIB-0151,TIB-0151-6,06,00,2,7547516624123449,8,8,,2,2,1,2,"A,D,F",4,1,4,2,1,1
Tibanban,TIB-0152,TIB-0152-1,02,04,2,5595330083903902,8,8,,,,2,2,,1,1,2,4,4,4
Tibanban,TIB-0152,TIB-0152-2,02,09,8,7309892224642399,2,1,,,,2,1,,,,,,,
Tibanban,TIB-0152,TIB-0152-3,02,04,1,4581184545834087,8,2,8,,,1,1,"A,G,F",2,4,3,1,2,4
Tibanban,TIB-0153,TIB-0153-1,04,02,8,1419146225556613,1,1,,,,2,1,,1,2,4,3,3,2
Tibanban,TIB-0153,TIB-0153-2,01,03,2,2131054406661352,8,2,,2,2,2,2,,3,4,1,3,4,4
Tibanban,TIB-0153,TIB-0153-3,04,01,8,7889232416579392,1,2,,,,2,1,,4,3,2,2,3,4
Tibanban,TIB-0153,TIB-0153-4,06,03,1,7397369466736459,1,8,,2,1,2,1,,2,2,1,2,1,1
Tibanban,TIB-0153,TIB-0153-5,02,08,1,9360650528918840,2,8,,,,2,1,,3,1,3,2,1,4
Tibanban,TIB-0154,TIB-0154-1,04,02,2,9571632321788582,2,1,,,,2,2,,1,3,1,1,4,4
Tibanban,TIB-0154,TIB-0154-2,03,07,1,4442914384196701,1,1,1,,,2,2,,2,4,1,4,3,4
Tibanban,TIB-0154,TIB-0154-3,04,07,1,4608535123210511,8,8,,1,1,1,2,"B,C,F",4,2,2,2,1,4
Tibanban,TIB-0154,TIB-0154-4,03,09,1,3034333054699978,8,1,,1,2,1,1,"A,C,F",4,3,2,2,1,2
Tibanban,TIB-0155,TIB-0155-1,06,04,2,8057266459302127,2,2,,,,2,2,,3,4,4,3,3,2
Tibanban,TIB-0155,TIB-0155-2,02,04,2,4051959493919010,8,2,,,,1,2,"B,D,Z",4,2,2,1,4,1
Tibanban,TIB-0156,TIB-0156-1,02,05,8,3561028493787053,8,1,,,,2,1,,3,2,1,3,4,3
Tibanban,TIB-0157,TIB-0157-1,01,10,8,7158644060309441,2,2,,1,2,1,2,"F,A,Z",2,4,3,4,4,3
Tibanban,TIB-0157,TIB-0157-2,04,01,8,6437019523090611,1,2,,2,2,1,1,"C,E,B",4,1,3,3,1,4
Tibanban,TIB-0158,TIB-0158-1,03,09,1,1731446961764389,1,8,,,,2,1,,4,4,3,3,2,4
Tibanban,TIB-0158,TIB-0158-2,02,00,8,8377580620609468,1,2,,1,2,2,1,,4,4,1,4,3,4
Tibanban,TIB-0158,TIB-0158-3,03,04,8,1859115483479020,2,1,,,,2,1,,4,2,1,4,3,2
Tibanban,TIB-0159,TIB-0159-1,02,05,1,6061706852169643,8,2,,,,2,2,,4,4,1,4,3,1
Tibanban,TIB-0159,TIB-0159-2,01,05,8,6803351767564404,8,8,,1,2,2,1,,4,3,3,4,4,2
Tibanban,TIB-0160,TIB-0160-1,01,05,1,8977819286263713,2,8,,,,1,1,"C,D,Z",3,3,1,3,1,4
Tibanban,TIB-0161,TIB-0161-1,05,03,2,8764561244155229,8,2,,1,1,1,2,"G,F,B",4,1,4,2,4,2
Tibanban,TIB-0162,TIB-0162-1,03,05,1,5423676251696932,1,2,,1,1,1,1,"B,A,E",2,4,4,2,1,4
Tibanban,TIB-0163,TIB-0163-1,05,10,8,7228430199297152,2,1,,,,1,1,"G,C,A",4,1,3,2,1,1
Tibanban,TIB-0164,TIB-0164-1,01,10,2,6057507962226201,1,1,,2,2,2,1,,2,3,1,2,1,4
Tibanban,TIB-0165,TIB-0165-1,01,07,1,5029346863055360,2,8,,,,2,2,,2,1,1,2,3,3
Tibanban,TIB-0165,TIB-0165-2,05,09,2,8565126125528775,2,8,,2,2,1,1,"Z,E,B",1,1,4,2,4,3
Tibanban,TIB-0166,TIB-0166-1,01,03,8,3247264907268152,8,1,2,2,2,2,2,,2,4,4,2,4,3
Tibanban,TIB-0166,TIB-0166-2,04,08,2,4251662015795339,8,1,,1,1,1,2,"F,A,Z",1,1,1,4,4,4
Tibanban,TIB-0166,TIB-0166-3,03,05,2,5225482410322701,8,1,,,,2,1,,3,1,4,3,2,2
Tibanban,TIB-0166,TIB-0166-4,04,04,2,4556021879377279,2,1,,,,2,2,,4,2,1,2,2,1
Tibanban,TIB-0166,TIB-0166-5,01,04,2,3619175973364365,1,2,,,,2,2,,1,2,2,3,4,1
Tibanban,TIB-0167,TIB-0167-1,04,10,1,3004649029673466,8,1,,2,1,2,2,,2,2,1,1,1,2
Tibanban,TIB-0167,TIB-0167-2,02,00,2,4578409103080689,2,2,,,,1,1,"Z,F,E",1,2,4,4,4,4
Tibanban,TIB-0167,TIB-0167-3,03,10,2,6995741623957348,8,2,,1,2,2,1,,1,4,2,3,4,1
Tibanban,TIB-0167,TIB-0167-4,04,01,8,7265619737696701,8,1,,,,1,2,"D,G,B",,,,,,
Tibanban,TIB-0167,TIB-0167-5,06,01,8,2287900679821462,8,2,,,,1,1,"B,A,C",3,3,2,3,3,4
Tibanban,TIB-0167,TIB-0167-6,04,09,1,2974912770305574,8,2,,,,1,1,"G,E,D",2,4,3,4,2,4
Tibanban,TIB-0168,TIB-0168-1,03,07,1,2917953365241643,2,2,,,,1,2,"G,B,C",2,4,1,3,4,3
Tibanban,TIB-0168,TIB-0168-2,04,05,8,4455192137881657,1,8,,1,2,1,2,"B,E,A",2,2,1,4,2,3
Tibanban,TIB-0168,TIB-0168-3,05,05,2,2188618456296330,1,2,,,,1,2,"B,D,E",,,,,,
Tibanban,TIB-0169,TIB-0169-1,03,01,8,4539380799100649,2,2,,,,2,2,,3,1,1,1,3,4
Tibanban,TIB-0169,TIB-0169-2,04,05,8,1495959449142693,8,8,,,,2,2,,3,2,1,3,2,2
Tibanban,TIB-0169,TIB-0169-3,01,10,2,6709003799586385,2,2,,2,2,1,2,"A,D,C",2,2,1,3,3,2
Tibanban,TIB-0169,TIB-0169-4,06,08,1,1986473698232833,8,1,,,,2,2,,3,2,1,3,2,3
Tibanban,TIB-0169,TIB-0169-5,03,05,8,2580528076864112,2,2,,1,1,1,1,"F,A,B",1,2,4,3,3,2
Tibanban,TIB-0170,TIB-0170-1,06,06,8,3234097925244243,8,8,,,,1,1,"C,A,E",,,,,,
Tibanban,TIB-0171,TIB-0171-1,02,09,8,9369572528471297,1,1,,,,1,1,"B,C,E",3,4,4,1,3,2
Tibanban,TIB-0171,TIB-0171-2,03,03,8,4086542706431983,1,2,,,,2,1,,4,3,2,3,3,4
Tibanban,TIB-0171,TIB-0171-3,01,00,2,7797188179391695,2,8,,1,1,2,2,,4,3,3,4,2,1
Tibanban,TIB-0171,TIB-0171-4,03,05,1,5857851757768309,1,1,,,,1,1,"D,E,Z",4,3,3,4,1,2
Tibanban,TIB-0172,TIB-0172-1,01,06,2,8505374015536214,2,2,,,,1,1,"C,Z,B",,,,,,
Tibanban,TIB-0172,TIB-0172-2,02,09,8,6045343378526728,8,2,,,,2,2,,2,2,1,1,1,2
Tibanban,TIB-0172,TIB-0172-3,01,04,2,1907149962347087,2,1,,,,1,2,"E,F,Z",4,3,4,3,4,3
Tibanban,TIB-0172,TIB-0172-4,03,09,1,3162061490098167,1,2,1,1,2,1,1,"G,C,E",4,1,2,3,3,4
Tibanban,TIB-0172,TIB-0172-5,04,05,1,3832161744094777,1,1,,,,1,1,"Z,E,G",2,3,2,2,2,4
Tibanban,TIB-0173,TIB-0173-1,04,02,2,5024774231641393,8,1,,1,1,2,1,,1,3,2,2,3,1
Tibanban,TIB-0173,TIB-0173-2,06,09,1,6538003804224170,1,2,,,,2,2,,4,3,2,3,1,2
Tibanban,TIB-0173,TIB-0173-3,01,04,1,7329728483014042,2,2,,,,2,1,,3,1,1,2,4,3
Tibanban,TIB-0173,TIB-0173-4,05,01,1,7359179343142231,2,1,,1,2,1,2,"E,D,F",4,1,4,4,4,1
Tibanban,TIB-0173,TIB-0173-5,03,03,8,9017267545299085,1,2,,2,1,2,2,,4,1,3,2,2,1
Tibanban,TIB-0174,TIB-0174-1,01,02,8,4011312671506124,1,1,2,,,1,1,"Z,G,E",2,3,2,2,4,2
Tibanban,TIB-0175,TIB-0175-1,05,04,1,1051770382476656,1,1,,,,2,2,,4,3,2,4,2,1
Tibanban,TIB-0175,TIB-0175-2,06,04,8,7803450045858427,8,8,,2,1,2,2,,1,4,3,1,1,3
Tibanban,TIB-0175,TIB-0175-3,05,03,2,1690748406210677,8,2,,,,1,1,"A,Z,F",2,3,1,4,2,4
Tibanban,TIB-0176,TIB-0176-1,02,03,2,5467900266205010,1,2,2,1,2,2,2,,1,1,1,3,1,1
Tibanban,TIB-0176,TIB-0176-2,05,06,8,3788872992368630,8,8,,,,2,1,,4,2,4,3,4,3
Tibanban,TIB-0176,TIB-0176-3,05,06,8,2375735311408808,8,8,,1,1,1,1,"Z,B,A",4,2,3,2,3,4
Tibanban,TIB-0176,TIB-0176-4,06,09,2,1602904354907038,1,1,,,,1,1,"B,G,F",1,1,1,1,4,1
Tibanban,TIB-0176,TIB-0176-5,05,06,2,9192702065509205,2,8,,,,1,1,"Z,D,F",2,2,3,3,3,1
Tibanban,TIB-0176,TIB-0176-6,01,08,8,6690096894126080,8,1,,,,1,1,"F,D,Z",1,3,3,3,3,4
Tibanban,TIB-0177,TIB-0177-1,06,06,8,9317860085913733,8,2,,,,1,1,"F,Z,A",1,1,4,4,4,3
Tibanban,TIB-0177,TIB-0177-2,06,02,8,9322301489411455,1,8,1,2,1,2,1,,1,1,2,3,3,2
Tibanban,TIB-0177,TIB-0177-3,01,01,2,6901723174342460,8,8,,,,1,1,"F,G,B",1,3,2,2,1,2
Tibanban,TIB-0177,TIB-0177-4,02,00,8,5512534186129515,2,1,,,,2,1,,2,2,1,4,3,1
Tibanban,TIB-0177,TIB-0177-5,04,07,2,6505350898731448,2,1,,1,2,2,1,,1,3,3,3,4,2
Tibanban,TIB-0177,TIB-0177-6,02,10,8,4251235654133667,2,1,,2,1,1,2,"F,D,C",1,1,1,4,3,4
Tibanban,TIB-0178,TIB-0178-1,01,05,2,7975780705075344,1,1,,,,1,2,"G,D,F",,,,,,
Tibanban,TIB-0178,TIB-0178-2,02,07,1,4600935976285046,1,2,,1,2,2,2,,2,3,3,2,2,1
Tibanban,TIB-0179,TIB-0179-1,06,07,1,3014720972427808,8,2,,,,2,1,,4,3,2,1,3,1
Tibanban,TIB-0179,TIB-0179-2,06,07,1,1031727377895051,2,1,,2,2,1,1,"B,Z,D",3,2,2,4,3,1
Tibanban,TIB-0179,TIB-0179-3,05,04,8,1303310073820125,8,1,,,,1,1,"B,A,G",,,,,,
Tibanban,TIB-0179,TIB-0179-4,06,00,8,7356909245129872,1,2,,,,2,1,,,,,,,
Tibanban,TIB-0179,TIB-0179-5,04,07,2,5059744719192484,2,2,,1,2,2,1,,3,1,2,2,3,2
Tibanban,TIB-0179,TIB-0179-6,04,09,1,8998416448553152,2,2,,2,1,2,2,,4,3,3,1,2,1
Tibanban,TIB-0180,TIB-0180-1,02,06,1,6812241962397789,8,1,,,,2,1,,3,1,4,2,2,3
Tibanban,TIB-0180,TIB-0180-2,06,03,8,9209829347740910,2,8,,,,2,1,,2,4,4,3,1,4
Tibanban,TIB-0180,TIB-0180-3,02,03,1,4433364272203442,8,8,,,,2,1,,4,4,3,2,4,4
Tibanban,TIB-0180,TIB-0180-4,05,10,2,5475604195001017,2,8,,2,2,1,1,"D,Z,A",2,1,1,4,3,3
Tibanban,TIB-0180,TIB-0180-5,06,01,2,6105389165295510,1,1,,,,1,1,"E,G,Z",,,,,,
Tibanban,TIB-0180,TIB-0180-6,04,01,2,6801922641222628,8,1,,,,1,1,"C,F,G",3,4,4,2,4,1
Tibanban,TIB-0181,TIB-0181-1,06,03,8,7740615603279804,1,8,,,,2,1,,1,3,1,4,4,4
Tibanban,TIB-0181,TIB-0181-2,06,06,1,7149797811680782,1,8,2,1,1,2,1,,3,2,4,2,2,1
Tibanban,TIB-0181,TIB-0181-3,02,05,2,3813471995546279,8,1,,,,1,1,"Z,E,G",4,2,2,1,3,1
Tibanban,TIB-0181,TIB-0181-4,05,05,8,7246856430462449,1,1,,,,1,2,"G,Z,A",3,2,2,2,2,1
Tibanban,TIB-0181,TIB-0181-5,04,00,1,4823636432302683,8,1,,,,1,1,"G,D,Z",4,2,1,2,4,2
Tibanban,TIB-0182,TIB-0182-1,01,01,8,2965357317859941,8,1,,,,1,2,"C,B,Z",3,2,1,4,4,4
Tibanban,TIB-0182,TIB-0182-2,01,07,8,6364205614206869,1,2,,,,1,2,"E,D,F",4,3,4,3,1,4
Tibanban,TIB-0182,TIB-0182-3,06,04,1,2952287708191450,8,8,,2,2,1,2,"E,F,D",3,4,4,1,4,2
Tibanban,TIB-0182,TIB-0182-4,04,09,1,1875541394606156,2,2,,2,2,1,2,"G,A,F",1,4,1,2,2,1
Tibanban,TIB-0182,TIB-0182-5,05,06,8,1284190413715834,8,1,,,,2,2,,1,4,4,2,3,2
Tibanban,TIB-0183,TIB-0183-1,03,03,2,6465266541515524,2,1,,,,1,1,"D,B,Z",2,1,3,1,4,3
Tibanban,TIB-0183,TIB-0183-2,06,10,8,3538781416846882,8,8,,2,2,2,2,,1,1,1,4,2,1
Tibanban,TIB-0183,TIB-0183-3,04,00,8,5521903378905809,1,2,,2,1,2,2,,4,1,3,2,4,3
Tibanban,TIB-0183,TIB-0183-4,03,07,8,3414328951700287,1,2,8,,,2,1,,1,1,1,4,1,4
Tibanban,TIB-0184,TIB-0184-1,06,07,8,8676036618226152,2,2,,2,2,1,1,"C,E,Z",2,4,1,4,2,2
Tibanban,TIB-0185,TIB-0185-1,04,04,2,9542640697894812,8,1,,1,2,1,2,"D,E,A",3,4,1,3,3,3
Tibanban,TIB-0185,TIB-0185-2,04,05,2,8637422731945181,8,1,,,,2,2,,3,2,2,1,3,2
Tibanban,TIB-0185,TIB-0185-3,01,00,2,1201976117745983,8,1,8,,,1,1,"F,D,E",2,4,3,2,4,4
Tibanban,TIB-0185,TIB-0185-4,01,02,2,6732348520956453,2,2,,,,2,2,,4,1,4,2,3,1
Tibanban,TIB-0185,TIB-0185-5,02,08,8,3549127672135026,8,1,,,,1,2,"Z,A,E",4,4,2,4,3,1
Tibanban,TIB-0185,TIB-0185-6,06,09,8,9435897459028272,1,8,,,,2,1,,,,,,,
Tibanban,TIB-0186,TIB-0186-1,01,08,8,2421980995209049,1,2,,,,1,1,"A,E,Z",2,4,4,4,3,1
Tibanban,TIB-0186,TIB-0186-2,04,03,2,9518228085587098,8,8,,,,1,2,"G,B,Z",4,3,1,3,2,4
Tibanban,TIB-0187,TIB-0187-1,04,07,2,3084903628718260,2,8,,,,2,2,,1,3,3,1,4,1
Tibanban,TIB-0187,TIB-0187-2,05,04,8,9447167996091783,2,8,,2,1,2,1,,2,2,3,3,3,2
Tibanban,TIB-0187,TIB-0187-3,05,08,2,6199711653023084,2,8,,,,1,1,"D,F,A",1,1,2,4,1,3
Tibanban,TIB-0187,TIB-0187-4,03,01,1,9092506926558141,1,8,,1,2,1,2,"A,Z,F",1,1,2,3,4,2
Tibanban,TIB-0187,TIB-0187-5,01,08,2,6942449139394467,8,2,,2,2,1,2,"B,F,E",1,3,2,3,2,3
Tibanban,TIB-0187,TIB-0187-6,04,07,1,4338064549982244,8,2,,,,2,2,,4,2,2,4,1,3
Tibanban,TIB-0188,TIB-0188-1,04,03,1,7436427353976514,2,1,,2,2,2,1,,3,3,2,1,2,4
Tibanban,TIB-0188,TIB-0188-2,05,00,8,5407517190866668,8,1,,,,1,1,"Z,B,D",3,3,2,3,3,4
Tibanban,TIB-0188,TIB-0188-3,02,10,2,8776416440717349,8,8,,1,2,2,1,,3,2,3,1,3,1
Tibanban,TIB-0189,TIB-0189-1,01,00,2,9414010296326888,8,2,,,,1,2,"F,C,E",1,1,1,1,1,1
Tibanban,TIB-0189,TIB-0189-2,04,01,1,3718061386660607,1,8,,,,2,1,,1,4,4,4,1,3
Tibanban,TIB-0189,TIB-0189-3,01,01,8,8267257476267880,2,1,,,,1,2,"E,B,A",,,,,,
Tibanban,TIB-0190,TIB-0190-1,01,00,1,1210157332421212,1,2,,,,2,1,,,,,,,
Tibanban,TIB-0190,TIB-0190-2,04,02,8,7205472219456401,2,8,,2,2,2,2,,2,3,4,4,4,1
Tibanban,TIB-0191,TIB-0191-1,04,08,1,6541689271480477,1,8,,,,2,2,,2,1,3,2,4,2
Tibanban,TIB-0191,TIB-0191-2,04,10,2,4901693429443548,1,2,,,,2,1,,,,,,,
Tibanban,TIB-0192,TIB-0192-1,05,00,1,2799091831767493,1,1,,1,1,1,2,"G,E,C",3,2,3,2,2,3
Tibanban,TIB-0193,TIB-0193-1,06,00,8,7630539959497794,1,8,,2,1,2,1,,4,2,1,2,2,2
Tibanban,TIB-0194,TIB-0194-1,04,02,8,4678194828952241,8,1,,,,2,2,,4,2,1,1,1,3
Tibanban,TIB-0194,TIB-0194-2,02,03,8,7129835352543611,2,8,,1,2,2,1,,2,1,1,4,4,3
Tibanban,TIB-0194,TIB-0194-3,02,01,2,7715289659054005,1,8,,,,2,1,,3,4,1,2,4,1
Tibanban,TIB-0195,TIB-0195-1,02,08,1,7251359773546444,8,1,,,,2,1,,4,4,2,2,4,4
Tibanban,TIB-0195,TIB-0195-2,04,08,8,4856370062299909,2,1,,,,1,2,"C,A,E",2,3,4,3,1,4
Tibanban,TIB-0195,TIB-0195-3,01,09,1,1137550446198023,2,1,,2,2,2,2,,3,2,4,3,1,1
Tibanban,TIB-0195,TIB-0195-4,01,01,1,5918507787602814,8,2,,,,1,2,"C,D,Z",,,,,,
Tibanban,TIB-0195,TIB-0195-5,06,10,1,6834749817904777,1,1,,2,1,1,2,"Z,D,C",2,3,2,2,1,2
Tibanban,TIB-0195,TIB-0195-6,01,05,1,5402380076639312,8,2,,,,2,2,,1,4,2,4,3,1
Tibanban,TIB-0196,TIB-0196-1,02,05,1,5878853059730686,1,8,,,,2,1,,4,2,4,1,1,3
Tibanban,TIB-0196,TIB-0196-2,04,06,2,6425778297103116,2,1,,,,2,2,,2,1,4,1,4,2
Tibanban,TIB-0196,TIB-0196-3,04,00,1,2214345235202256,2,2,,2,1,1,2,"Z,B,C",4,4,3,1,2,4
Tibanban,TIB-0197,TIB-0197-1,06,02,1,5181243845061414,1,2,,,,2,1,,4,2,2,4,4,3
Tibanban,TIB-0197,TIB-0197-2,03,09,2,5559339754877126,8,1,,,,2,1,,1,4,2,1,4,3
Tibanban,TIB-0197,TIB-0197-3,01,03,2,4366937509015302,2,8,,,,1,2,"Z,D,F",,,,,,
Tibanban,TIB-0197,TIB-0197-4,05,02,8,8317614009410899,1,1,,,,1,1,"Z,A,B",,,,,,
Tibanban,TIB-0197,TIB-0197-5,06,05,8,1610813723447344,2,8,,,,1,1,"D,E,F",2,4,4,2,2,1
Tibanban,TIB-0198,TIB-0198-1,01,05,8,1811756373293089,1,1,,,,2,2,,1,1,3,1,1,1
