barangay,household_id,member_id,last_name,first_name,suffix,middle_name,relationship,gender,birthday,age,local_civil_registry,marital_status,ethnicity,religion,can_read_write,highest_grade_completed
Tiblawan,TIB-0057,TIB-0057-4,Cruz,Angelina,,Morales,07,2,1963-12-23,61,2,2,Cebuano,Roman Catholic,1,10000104
Tiblawan,TIB-0058,TIB-0058-1,Bautista,Alma,,Torres,01,2,1964-10-17,60,8,2,Mandaya,Roman Catholic,1,10000101
Tiblawan,TIB-0058,TIB-0058-2,Jimenez,Rogelio,Jr.,Romero,02,1,1986-01-02,38,1,2,Manobo,Roman Catholic,1,10000103
Tiblawan,TIB-0058,TIB-0058-3,Bautista,Adelina,,Gomez,06,2,1931-05-05,93,8,2,Cebuano,Roman Catholic,1,11000105
Tiblawan,TIB-0058,TIB-0058-4,Bautista,Eva,,Gomez,08,2,2005-08-23,19,8,1,Maranao,Islam,1,21400103
Tiblawan,TIB-0058,TIB-0058-5,Bautista,Rosemarie,,Reyes,04,2,2019-09-18,5,8,1,Davawenyo,Roman Catholic,2,00000000
Tiblawan,TIB-0058,TIB-0058-6,Ramos,Antonia,,Lopez,07,2,1962-11-11,62,1,2,Tagalog,Roman Catholic,1,11000108
Tiblawan,TIB-0059,TIB-0059-1,Ramirez,Bruno,Jr.,Torres,01,1,2000-04-25,24,2,2,Others,Roman Catholic,1,20400105
Tiblawan,TIB-0059,TIB-0059-2,Ramirez,Amador,,Morales,02,1,1932-05-05,92,1,2,Mandaya,Roman Catholic,2,30400107
Tiblawan,TIB-0060,TIB-0060-1,Cabrera,Caridad,,Alvarez,01,2,1993-08-16,31,2,2,Surigaonon,Islam,1,11000203
Tiblawan,TIB-0060,TIB-0060-2,Cabrera,Marlene,,Vargas,02,2,1987-03-02,37,8,2,Manobo,Roman Catholic,1,21400102
Tiblawan,TIB-0060,TIB-0060-3,Cabrera,Barbara,,Herrera,04,2,2015-11-16,9,8,1,Davawenyo,Roman Catholic,1,10000104
Tiblawan,TIB-0060,TIB-0060-4,Cabrera,Basilio,IV,Martinez,08,1,1961-11-25,63,8,2,Cebuano,Islam,2,10000104
Tiblawan,TIB-0060,TIB-0060-5,Reyes,Gabriela,,Munoz,06,2,1975-06-14,49,2,2,Kalagan,Islam,1,11000108
Tiblawan,TIB-0061,TIB-0061-1,Jimenez,Ruperto,Sr.,Sanchez,02,1,2022-05-06,2,8,1,Maguindanao,Roman Catholic,,00000000
Tiblawan,TIB-0061,TIB-0061-2,Jimenez,Isabella,,Martinez,05,2,2008-02-28,16,8,1,Mandaya,Islam,1,11000202
Tiblawan,TIB-0061,TIB-0061-3,Jimenez,Hilario,IV,Martinez,04,1,2017-11-26,7,2,1,Bisaya/Binisaya,Roman Catholic,2,10000102
Tiblawan,TIB-0061,TIB-0061-4,Jimenez,Wenceslao,Sr.,Martinez,03,1,2020-08-23,4,2,1,Bisaya/Binisaya,Roman Catholic,,00000000
Tiblawan,TIB-0061,TIB-0061-5,Jimenez,Trinidad,,Martinez,03,2,2020-11-04,4,1,1,Tausug,Islam,,00000000
Tiblawan,TIB-0062,TIB-0062-1,Medina,Romina,,Herrera,01,2,1941-11-08,83,1,2,Tausug,Others,1,20400102
Tiblawan,TIB-0062,TIB-0062-2,Reyes,Sonia,,Mendoza,02,2,1958-12-05,66,8,2,Sangirese,Islam,1,11000201
Tiblawan,TIB-0063,TIB-0063-1,Guerrero,Rodolfo,,Santos,01,1,1996-10-19,28,2,2,Mandaya,Roman Catholic,1,11000202
Tiblawan,TIB-0063,TIB-0063-2,Guerrero,Lolita,,Flores,02,2,1989-08-19,35,1,2,Maguindanao,Roman Catholic,2,11000104
Tiblawan,TIB-0063,TIB-0063-3,Lopez,Buenaventura,IV,Ramirez,08,1,1990-04-04,34,1,2,Tausug,Roman Catholic,1,11000102
Tiblawan,TIB-0063,TIB-0063-4,Gutierrez,Domingo,Jr.,Vargas,08,1,1969-06-09,55,8,1,Manobo,Roman Catholic,1,30400106
Tiblawan,TIB-0063,TIB-0063-5,Guerrero,Gina,,Rodriguez,04,2,2018-01-11,6,1,1,Sarangani,Islam,2,10000103
Tiblawan,TIB-0063,TIB-0063-6,Guerrero,Susan,,Rodriguez,03,2,2020-10-12,4,8,1,Others,Islam,,00000000
Tiblawan,TIB-0064,TIB-0064-1,Torres,Isabella,,Rodriguez,01,2,2004-09-06,20,8,2,Maranao,Roman Catholic,2,11000102
Tiblawan,TIB-0064,TIB-0064-2,Torres,Wenceslao,,Bautista,02,1,1993-05-27,31,1,2,Davawenyo,Roman Catholic,2,10000107
Tiblawan,TIB-0065,TIB-0065-1,Ramirez,Nicanor,III,Rodriguez,01,1,2006-01-17,18,2,1,Tausug,Roman Catholic,1,11000102
Tiblawan,TIB-0065,TIB-0065-2,Ramirez,Dionicio,IV,Romero,02,1,1976-07-07,48,2,2,Tausug,Roman Catholic,2,10000102
Tiblawan,TIB-0065,TIB-0065-3,Reyes,Uriel,,Gonzalez,08,1,1988-12-16,36,2,1,Bisaya/Binisaya,Roman Catholic,2,11000201
Tiblawan,TIB-0065,TIB-0065-4,Ramirez,Mario,Jr.,Valencia,04,1,2016-12-12,8,2,1,Mandaya,Roman Catholic,2,02100000
Tiblawan,TIB-0065,TIB-0065-5,Ramirez,Ursula,,Valencia,04,2,2019-11-15,5,1,1,Sarangani,Roman Catholic,1,00000000
Tiblawan,TIB-0065,TIB-0065-6,Ramirez,Nestor,IV,Rojas,08,1,1988-03-14,36,2,2,Mandaya,Roman Catholic,1,11000203
Tiblawan,TIB-0066,TIB-0066-1,Rodriguez,Jasmine,,Garcia,01,2,2002-11-18,22,8,2,Maguindanao,Roman Catholic,1,11000203
Tiblawan,TIB-0066,TIB-0066-2,Rodriguez,Jose,III,Espinoza,02,1,2000-08-26,24,8,1,Sangirese,Islam,1,21400103
Tiblawan,TIB-0066,TIB-0066-3,Estrada,Manuela,,Rivera,08,2,2004-05-24,20,2,1,Others,Iglesia ni Cristo,1,11000108
Tiblawan,TIB-0066,TIB-0066-4,Rodriguez,Orestes,Jr.,Gomez,04,1,2018-02-17,6,2,1,Tagalog,Roman Catholic,1,02100000
Tiblawan,TIB-0066,TIB-0066-5,Rodriguez,Amparo,,Lopez,08,2,1990-01-09,34,2,2,Sangil,Bible Baptist Church,2,10000103
Tiblawan,TIB-0066,TIB-0066-6,Gonzales,Orestes,III,Rodriguez,08,1,1966-09-19,58,1,2,Others,Others,1,10000104
Tiblawan,TIB-0067,TIB-0067-1,Ramirez,Eugenia,,Munoz,01,2,1975-12-24,49,2,2,Sarangani,Roman Catholic,1,10000106
Tiblawan,TIB-0067,TIB-0067-2,Ramirez,Gilberto,,Castro,03,1,2022-01-11,2,2,1,Cebuano,Roman Catholic,,00000000
Tiblawan,TIB-0068,TIB-0068-1,Rivera,Juan,III,Contreras,01,1,2004-07-25,20,1,1,Bisaya/Binisaya,Islam,1,11000101
Tiblawan,TIB-0068,TIB-0068-2,Herrera,Omar,,Rivera,02,1,1945-11-09,79,2,3,Manobo,Islam,2,11000102
Tiblawan,TIB-0068,TIB-0068-3,Jimenez,Vicente,Jr.,Torres,06,1,1996-09-22,28,1,2,Sangil,Evangelical,1,10000104
Tiblawan,TIB-0068,TIB-0068-4,Rivera,Ildefonso,Sr.,Ramos,06,1,1996-02-18,28,2,2,Sarangani,Roman Catholic,1,11000105
Tiblawan,TIB-0068,TIB-0068-5,Ortiz,Rafael,Sr.,Bautista,08,1,1990-01-09,34,8,2,Manobo,Roman Catholic,1,10000107
Tiblawan,TIB-0069,TIB-0069-1,Munoz,Sandra,,Moreno,01,2,1984-07-10,40,1,2,Surigaonon,Roman Catholic,2,10000104
Tiblawan,TIB-0069,TIB-0069-2,Munoz,Julio,IV,Cabrera,02,1,1987-02-11,37,1,2,Tagalog,Roman Catholic,2,10000107
Tiblawan,TIB-0069,TIB-0069-3,Ruiz,Federico,IV,Vega,07,1,1969-09-09,55,8,2,Mandaya,Roman Catholic,2,10000107
Tiblawan,TIB-0069,TIB-0069-4,Dela Rosa,Uriel,Sr.,Reyes,08,1,1961-04-09,63,8,2,Others,Roman Catholic,2,10000101
Tiblawan,TIB-0069,TIB-0069-5,Munoz,Manuel,,Vega,06,1,1994-02-07,30,2,1,Maranao,Roman Catholic,2,10000104
Tiblawan,TIB-0070,TIB-0070-1,Morales,Rolando,III,Aguilar,01,1,1999-02-09,25,2,2,Sarangani,Roman Catholic,1,11000201
Tiblawan,TIB-0070,TIB-0070-2,Morales,Ximena,,Bautista,03,2,2024-04-20,0,1,1,Surigaonon,Islam,,00000000
Tiblawan,TIB-0070,TIB-0070-3,Morales,Isidoro,Sr.,Bautista,03,1,2020-09-26,4,8,1,Tausug,Roman Catholic,,00000000
Tiblawan,TIB-0070,TIB-0070-4,Cruz,Cesar,Sr.,Martinez,08,1,1977-10-15,47,2,2,Maranao,Roman Catholic,2,11000202
Tiblawan,TIB-0070,TIB-0070-5,Morales,Sebastian,IV,Bautista,04,1,2014-01-17,10,8,1,Tagalog,Roman Catholic,2,10000104
Tiblawan,TIB-0070,TIB-0070-6,Morales,Ruby,,Santos,08,2,1944-07-18,80,2,2,Bisaya/Binisaya,Roman Catholic,1,11000105
Tiblawan,TIB-0071,TIB-0071-1,Contreras,Andres,IV,Delgado,01,1,1971-06-22,53,2,2,Others,Roman Catholic,1,11000104
Tiblawan,TIB-0071,TIB-0071-2,Martinez,Juliana,,Gomez,02,2,2000-02-05,24,2,2,Manobo,Roman Catholic,2,11000105
Tiblawan,TIB-0071,TIB-0071-3,Castro,Clara,,Sanchez,06,2,1970-09-08,54,1,2,Maranao,Evangelical,1,20400102
Tiblawan,TIB-0071,TIB-0071-4,Contreras,Araceli,,Espinoza,06,2,1967-03-15,57,2,2,Mandaya,Islam,2,11000101
Tiblawan,TIB-0071,TIB-0071-5,Contreras,Anita,,Vega,07,2,1987-11-05,37,1,2,Surigaonon,Roman Catholic,2,10000104
Tiblawan,TIB-0072,TIB-0072-1,Garcia,Sarah,,Molina,01,2,1998-09-19,26,8,1,Kalagan,Roman Catholic,2,11000201
Tiblawan,TIB-0072,TIB-0072-2,Garcia,Quintin,Sr.,Perez,04,1,2015-10-06,9,2,1,Bisaya/Binisaya,Islam,1,01000000
Tiblawan,TIB-0072,TIB-0072-3,Rojas,Raquel,,Jimenez,08,2,2004-11-14,20,1,2,Tausug,Roman Catholic,2,20400105
Tiblawan,TIB-0072,TIB-0072-4,Garcia,Milagros,,Santos,06,2,1964-06-16,60,2,2,Surigaonon,Seventh-day Adventist,2,20400103
Tiblawan,TIB-0073,TIB-0073-1,Aguilar,Jacinto,III,Santos,02,1,2014-12-09,10,8,1,Mandaya,Roman Catholic,1,10000101
Tiblawan,TIB-0073,TIB-0073-2,Aguilar,Ruperto,IV,Ramos,02,1,1993-07-07,31,1,2,Surigaonon,Roman Catholic,2,20400105
Tiblawan,TIB-0073,TIB-0073-3,Rivera,Wenceslao,IV,Rojas,08,1,1982-11-23,42,8,2,Kalagan,Roman Catholic,1,11000201
Tiblawan,TIB-0073,TIB-0073-4,Aguilar,Mauricio,III,Vega,04,1,2013-12-21,11,2,1,Manobo,Roman Catholic,2,02100000
Tiblawan,TIB-0073,TIB-0073-5,Aguilar,Ofelia,,Vega,03,2,2021-06-19,3,2,1,Sangirese,Roman Catholic,,00000000
Tiblawan,TIB-0074,TIB-0074-1,Martinez,Luciano,IV,Diaz,02,1,2011-07-12,13,8,1,Manobo,Roman Catholic,2,10000103
Tiblawan,TIB-0074,TIB-0074-2,Martinez,Reynaldo,Jr.,Gutierrez,05,1,2008-08-02,16,1,1,Maguindanao,Roman Catholic,2,10000101
Tiblawan,TIB-0074,TIB-0074-3,Bautista,Rosalinda,,Perez,08,2,1950-04-05,74,2,2,Maranao,Islam,1,11000108
Tiblawan,TIB-0074,TIB-0074-4,Martinez,Samantha,,Torres,06,2,1968-03-24,56,8,2,Davawenyo,Islam,2,21400101
Tiblawan,TIB-0074,TIB-0074-5,Martinez,Reynaldo,Jr.,Castillo,06,1,1984-02-14,40,1,2,Kalagan,Evangelical,2,10000104
Tiblawan,TIB-0075,TIB-0075-1,Alvarez,Rachel,,Flores,01,2,2006-03-02,18,8,2,Tausug,Roman Catholic,1,20400101
Tiblawan,TIB-0075,TIB-0075-2,Lopez,Petra,,Herrera,02,2,1997-05-28,27,8,2,Maguindanao,United Church of Christ,1,11000108
Tiblawan,TIB-0075,TIB-0075-3,Alvarez,Domingo,,Ramirez,08,1,1985-07-24,39,2,2,Davawenyo,Islam,1,11000201
Tiblawan,TIB-0076,TIB-0076-1,Gonzales,Domingo,IV,Vargas,01,1,1963-12-14,61,1,2,Sangil,Roman Catholic,1,10000105
Tiblawan,TIB-0076,TIB-0076-2,Gonzales,Cipriano,,Diaz,04,1,2010-07-20,14,2,1,Kalagan,Roman Catholic,1,11000103
Tiblawan,TIB-0076,TIB-0076-3,Gonzales,Graciela,,Diaz,03,2,2021-12-11,3,1,1,Cebuano,Evangelical,,00000000
Tiblawan,TIB-0076,TIB-0076-4,Diaz,Josefina,,Estrada,07,2,1991-01-07,33,2,1,Cebuano,Islam,1,10000101
Tiblawan,TIB-0077,TIB-0077-1,Ramos,Gaudencio,,Castillo,01,1,1985-11-27,39,8,2,Maguindanao,Roman Catholic,1,11000101
Tiblawan,TIB-0077,TIB-0077-2,Santos,Luisa,,Garcia,02,2,1999-06-15,25,2,1,Surigaonon,Roman Catholic,2,11000104
Tiblawan,TIB-0077,TIB-0077-3,Ramos,Salvador,Jr.,Santos,07,1,1973-12-28,51,8,2,Tausug,Islam,1,10000104
Tiblawan,TIB-0077,TIB-0077-4,Ramos,Araceli,,Lopez,07,2,1994-07-26,30,8,2,Tausug,Roman Catholic,2,30400107
Tiblawan,TIB-0078,TIB-0078-1,Morales,Salvador,IV,Delgado,01,1,1971-01-03,53,2,2,Sangirese,Iglesia ni Cristo,1,30400106
Tiblawan,TIB-0078,TIB-0078-2,Morales,Nestor,IV,Estrada,04,1,2012-05-17,12,2,1,Surigaonon,Roman Catholic,1,11000103
Tiblawan,TIB-0078,TIB-0078-3,Morales,Margarita,,Estrada,04,2,2016-11-20,8,2,1,Surigaonon,Roman Catholic,2,10000103
Tiblawan,TIB-0079,TIB-0079-1,Vega,Irene,,Herrera,02,2,2017-09-27,7,1,1,Sangil,Roman Catholic,2,10000104
Tiblawan,TIB-0079,TIB-0079-2,Estrada,Silvia,,Gonzales,02,2,1928-01-12,96,2,2,Others,Evangelical,2,20400102
Tiblawan,TIB-0079,TIB-0079-3,Alvarez,Valentina,,Herrera,07,2,1992-12-23,32,8,2,Tausug,Islam,2,21400102
Tiblawan,TIB-0079,TIB-0079-4,Vega,Salome,,Vargas,07,2,1986-06-15,38,1,2,Maranao,Roman Catholic,1,10000108
Tiblawan,TIB-0080,TIB-0080-1,Flores,Olegario,,Estrada,01,1,1934-10-03,90,2,2,Maranao,Roman Catholic,2,11000202
Tiblawan,TIB-0080,TIB-0080-2,Flores,Barbara,,Martinez,04,2,2011-10-02,13,2,1,Cebuano,Roman Catholic,1,11000102
Tiblawan,TIB-0080,TIB-0080-3,Gomez,Adelina,,Castillo,08,2,2002-07-16,22,1,2,Others,Roman Catholic,1,21400105
Tiblawan,TIB-0081,TIB-0081-1,Ortiz,Rufino,IV,Medina,02,1,2013-04-26,11,2,1,Davawenyo,Roman Catholic,1,00000000
Tiblawan,TIB-0081,TIB-0081-2,Ortiz,Quintin,,Reyes,02,1,1971-01-05,53,2,2,Manobo,Islam,1,11000202
Tiblawan,TIB-0081,TIB-0081-3,Ortiz,Jose,IV,Cruz,07,1,1954-05-13,70,1,2,Kalagan,Roman Catholic,1,21400103
Tiblawan,TIB-0081,TIB-0081-4,Ortiz,Lazaro,Jr.,Munoz,05,1,2008-10-12,16,8,1,Tagalog,Roman Catholic,1,11000105
Tiblawan,TIB-0081,TIB-0081-5,Diaz,Mariano,Sr.,Morales,06,1,1963-12-08,61,8,2,Maranao,Evangelical,2,10000108
Tiblawan,TIB-0082,TIB-0082-1,Sanchez,Maricel,,Molina,01,2,1928-04-27,96,2,2,Sangil,Roman Catholic,2,10000107
Tiblawan,TIB-0082,TIB-0082-2,Sanchez,Esperanza,,Gutierrez,02,2,1974-07-24,50,2,2,Maguindanao,Roman Catholic,1,10000104
Tiblawan,TIB-0082,TIB-0082-3,Gonzales,Mauricio,Jr.,Castillo,08,1,2003-12-10,21,1,1,Sarangani,Roman Catholic,2,11000104
Tiblawan,TIB-0082,TIB-0082-4,Sanchez,Marianne,,Vega,03,2,2021-01-14,3,2,1,Sangirese,Evangelical,,00000000
Tiblawan,TIB-0082,TIB-0082-5,Vargas,Sylvia,,Moreno,08,2,2000-05-18,24,1,1,Kalagan,Roman Catholic,2,11000202
Tiblawan,TIB-0083,TIB-0083-1,Silva,Amado,Jr.,Jimenez,01,1,1995-06-16,29,8,2,Davawenyo,Roman Catholic,2,11000103
Tiblawan,TIB-0083,TIB-0083-2,Silva,Virginia,,Gutierrez,02,2,1987-09-23,37,1,2,Sangirese,Roman Catholic,2,20400105
Tiblawan,TIB-0084,TIB-0084-1,Gomez,Vivian,,Reyes,01,2,1979-08-09,45,8,2,Cebuano,Roman Catholic,2,10000107
Tiblawan,TIB-0084,TIB-0084-2,Gomez,Teodoro,,Torres,05,1,2007-05-03,17,8,1,Kalagan,Roman Catholic,1,11000103
Tiblawan,TIB-0084,TIB-0084-3,Ramos,Maria,,Torres,08,2,1984-06-03,40,8,2,Kalagan,Others,1,11000108
Tiblawan,TIB-0084,TIB-0084-4,Gomez,Hector,IV,Gonzales,06,1,1971-09-08,53,1,2,Sarangani,Roman Catholic,2,11000102
Tiblawan,TIB-0084,TIB-0084-5,Gomez,Manuel,IV,Torres,04,1,2019-04-04,5,2,1,Bisaya/Binisaya,Islam,2,00000000
Tiblawan,TIB-0084,TIB-0084-6,Valencia,Isidoro,Jr.,Gomez,08,1,1945-08-19,79,8,2,Kalagan,Roman Catholic,2,10000107
Tiblawan,TIB-0085,TIB-0085-1,Garcia,Cecilio,Jr.,Rivera,01,1,2001-01-02,23,1,1,Others,Roman Catholic,2,20400103
Tiblawan,TIB-0085,TIB-0085-2,Garcia,Adela,,Ramos,02,2,1972-08-08,52,8,3,Bisaya/Binisaya,Bible Baptist Church,1,20400101
Tiblawan,TIB-0086,TIB-0086-1,Rivera,Wilfredo,,Romero,02,1,2011-11-27,13,2,1,Maranao,Roman Catholic,2,11000102
Tiblawan,TIB-0086,TIB-0086-2,Rivera,Luisa,,Cabrera,02,2,1983-01-27,41,8,2,Manobo,Roman Catholic,1,11000104
Tiblawan,TIB-0087,TIB-0087-1,Castillo,Ireneo,IV,Garcia,01,1,2000-11-28,24,1,1,Mandaya,Roman Catholic,2,20400105
Tiblawan,TIB-0087,TIB-0087-2,Castillo,Hernando,Jr.,Bautista,02,1,1953-01-15,71,8,2,Tagalog,Roman Catholic,1,10000103
Tiblawan,TIB-0087,TIB-0087-3,Castillo,Domingo,Jr.,Gutierrez,08,1,1970-10-28,54,2,3,Others,Others,1,11000104
Tiblawan,TIB-0087,TIB-0087-4,Castillo,Hilario,Sr.,Torres,06,1,1966-07-09,58,8,2,Davawenyo,Roman Catholic,2,10000103
Tiblawan,TIB-0087,TIB-0087-5,Castillo,Maximo,,Vargas,03,1,2024-12-08,0,1,1,Tausug,Roman Catholic,,00000000
Tiblawan,TIB-0087,TIB-0087-6,Castillo,Quirino,,Ortiz,08,1,1967-04-13,57,1,2,Maranao,Roman Catholic,1,11000102
Tiblawan,TIB-0088,TIB-0088-1,Medina,Benjamin,III,Jimenez,02,1,2011-11-22,13,8,1,Others,Roman Catholic,1,11000203
Tiblawan,TIB-0088,TIB-0088-2,Medina,Lucia,,Jimenez,04,2,2016-05-04,8,8,1,Tausug,Roman Catholic,2,10000105
Tiblawan,TIB-0088,TIB-0088-3,Medina,Victor,Jr.,Estrada,08,1,1950-12-24,74,8,2,Tagalog,Roman Catholic,2,30400108
Tiblawan,TIB-0089,TIB-0089-1,Gonzales,Virginia,,Rojas,02,2,2021-03-27,3,2,1,Tagalog,Roman Catholic,,00000000
Tiblawan,TIB-0089,TIB-0089-2,Gonzales,Rebecca,,Contreras,02,2,1990-04-01,34,2,2,Mandaya,Roman Catholic,1,21400102
Tiblawan,TIB-0089,TIB-0089-3,Gonzales,Elpidio,III,Martinez,04,1,2014-03-10,10,1,1,Davawenyo,Roman Catholic,1,00000000
Tiblawan,TIB-0089,TIB-0089-4,Espinoza,Prospero,IV,Garcia,08,1,1978-04-16,46,8,2,Bisaya/Binisaya,Islam,2,11000102
Tiblawan,TIB-0089,TIB-0089-5,Gonzales,Quirino,,Martinez,04,1,2018-09-11,6,8,1,Kalagan,Roman Catholic,2,02100000
Tiblawan,TIB-0089,TIB-0089-6,Gonzales,Gualberto,Sr.,Vargas,08,1,1979-04-08,45,2,2,Maranao,Roman Catholic,1,11000105
Tiblawan,TIB-0090,TIB-0090-1,Dela Cruz,Carlos,Sr.,Gonzalez,01,1,1976-06-16,48,1,2,Tausug,Roman Catholic,2,21400105
Tiblawan,TIB-0090,TIB-0090-2,Dela Cruz,Julieta,,Martinez,05,2,2009-06-09,15,8,1,Sangirese,Islam,1,10000105
Tiblawan,TIB-0090,TIB-0090-3,Dela Cruz,Marissa,,Moreno,07,2,2002-02-18,22,2,1,Manobo,Seventh-day Adventist,1,21400102
Tiblawan,TIB-0091,TIB-0091-1,Gutierrez,Uriel,Jr.,Reyes,02,1,2013-12-19,11,1,1,Sarangani,Others,1,00000000
Tiblawan,TIB-0091,TIB-0091-2,Gutierrez,Rosa,,Rivera,02,2,1976-05-01,48,1,2,Sangil,Roman Catholic,2,10000102
Tiblawan,TIB-0091,TIB-0091-3,Gutierrez,Amelia,,Romero,07,2,2001-08-23,23,8,1,Manobo,Roman Catholic,1,11000105
Tiblawan,TIB-0091,TIB-0091-4,Gutierrez,May,,Munoz,07,2,1966-06-24,58,1,2,Maguindanao,Roman Catholic,1,11000105
Tiblawan,TIB-0092,TIB-0092-1,Garcia,Silvestre,,Jimenez,01,1,1973-04-10,51,8,2,Kalagan,Roman Catholic,1,10000105
Tiblawan,TIB-0092,TIB-0092-2,Morales,Vanessa,,Gomez,02,2,1997-11-01,27,2,2,Mandaya,Roman Catholic,2,10000104
Tiblawan,TIB-0092,TIB-0092-3,Garcia,Miguel,,Herrera,03,1,2021-06-25,3,1,1,Manobo,Islam,,00000000
Tiblawan,TIB-0092,TIB-0092-4,Garcia,Quirino,Sr.,Herrera,03,1,2021-02-07,3,1,1,Cebuano,Iglesia ni Cristo,,00000000
Tiblawan,TIB-0092,TIB-0092-5,Garcia,Lydia,,Herrera,03,2,2023-02-05,1,8,1,Maranao,Islam,,00000000
Tiblawan,TIB-0092,TIB-0092-6,Garcia,Herminia,,Herrera,04,2,2013-05-08,11,8,1,Kalagan,Roman Catholic,2,00000000
Tiblawan,TIB-0093,TIB-0093-1,Romero,Quintin,IV,Ramirez,01,1,1966-08-22,58,2,2,Maranao,Islam,1,10000103
Tiblawan,TIB-0093,TIB-0093-2,Romero,Luisa,,Bautista,02,2,1993-04-11,31,8,2,Others,Roman Catholic,2,11000108
Tiblawan,TIB-0094,TIB-0094-1,Romero,Amador,,Ortiz,02,1,2018-09-12,6,2,1,Tagalog,Islam,1,01000000
Tiblawan,TIB-0094,TIB-0094-2,Romero,Marianne,,Perez,03,2,2022-10-23,2,2,1,Manobo,Roman Catholic,,00000000
Tiblawan,TIB-0094,TIB-0094-3,Medina,Mariano,,Castro,07,1,1952-06-23,72,1,2,Sangil,Roman Catholic,1,11000101
Tiblawan,TIB-0094,TIB-0094-4,Romero,Sarah,,Perez,03,2,2020-04-14,4,2,1,Sangil,Roman Catholic,,00000000
Tiblawan,TIB-0095,TIB-0095-1,Castro,Francisca,,Morales,01,2,2005-02-09,19,2,1,Cebuano,Roman Catholic,1,21400103
Tiblawan,TIB-0095,TIB-0095-2,Castro,Isagani,Sr.,Delgado,02,1,1924-05-11,100,1,2,Tausug,Islam,1,10000101
Tiblawan,TIB-0095,TIB-0095-3,Castro,Elisa,,Alvarez,06,2,2001-07-12,23,1,2,Sangirese,Seventh-day Adventist,2,21400101
Tiblawan,TIB-0095,TIB-0095-4,Castro,Vicente,,Castillo,06,1,1997-05-25,27,2,2,Sangil,Roman Catholic,2,30400108
Tiblawan,TIB-0096,TIB-0096-1,Gonzales,Marianne,,Perez,01,2,2005-08-15,19,8,2,Tagalog,Roman Catholic,2,11000108
Tiblawan,TIB-0096,TIB-0096-2,Gonzales,Octavio,,Castillo,02,1,1989-05-26,35,1,2,Sangil,Roman Catholic,2,11000202
Tiblawan,TIB-0096,TIB-0096-3,Reyes,Nicolas,Jr.,Alvarez,06,1,2006-10-05,18,2,1,Kalagan,Seventh-day Adventist,1,11000103
Tiblawan,TIB-0096,TIB-0096-4,Gonzales,Flora,,Morales,03,2,2022-12-24,2,2,1,Others,Roman Catholic,,00000000
Tiblawan,TIB-0096,TIB-0096-5,Gonzales,Amalia,,Morales,03,2,2022-06-24,2,1,1,Bisaya/Binisaya,Roman Catholic,,00000000
Tiblawan,TIB-0097,TIB-0097-1,Cabrera,Catalina,,Romero,01,2,1987-08-25,37,8,2,Kalagan,Roman Catholic,1,10000101
Tiblawan,TIB-0097,TIB-0097-2,Cabrera,Amelia,,Castillo,02,2,1927-01-09,97,1,2,Davawenyo,Roman Catholic,2,21400105
Tiblawan,TIB-0097,TIB-0097-3,Cabrera,Araceli,,Espinoza,06,2,2005-05-15,19,1,2,Maguindanao,Iglesia ni Cristo,1,21400102
Tiblawan,TIB-0097,TIB-0097-4,Cabrera,Petra,,Ortiz,08,2,1999-06-12,25,2,2,Sarangani,Roman Catholic,1,10000101
Tiblawan,TIB-0098,TIB-0098-1,Cabrera,Urbano,Sr.,Bautista,01,1,1976-10-02,48,1,2,Maguindanao,Islam,2,11000103
Tiblawan,TIB-0099,TIB-0099-1,Morales,Ireneo,III,Ramirez,01,1,1999-01-27,25,2,2,Cebuano,Roman Catholic,1,10000103
Tiblawan,TIB-0099,TIB-0099-2,Alvarez,Uriel,Sr.,Vargas,02,1,1987-06-03,37,1,2,Sarangani,Evangelical,1,11000108
Upper Tibanban,UPP-0001,UPP-0001-1,Flores,Teodoro,Sr.,Herrera,01,1,1979-04-26,45,2,2,Manobo,Roman Catholic,1,10000107
Upper Tibanban,UPP-0001,UPP-0001-2,Flores,Gabriela,,Ortiz,02,2,1981-12-27,43,1,2,Cebuano,Roman Catholic,2,11000202
Upper Tibanban,UPP-0002,UPP-0002-1,Garcia,Ricardo,,Moreno,01,1,1989-12-17,35,8,2,Surigaonon,Islam,2,11000101
Upper Tibanban,UPP-0003,UPP-0003-1,Reyes,Hilario,III,Diaz,01,1,1973-04-11,51,1,2,Maguindanao,Islam,1,10000108
Upper Tibanban,UPP-0003,UPP-0003-2,Gutierrez,Norberto,Sr.,Ramos,02,1,1934-11-09,90,1,3,Sarangani,Roman Catholic,2,10000102
Upper Tibanban,UPP-0003,UPP-0003-3,Reyes,Eva,,Santos,08,2,1970-07-23,54,1,2,Manobo,Roman Catholic,2,10000106
Upper Tibanban,UPP-0003,UPP-0003-4,Reyes,Carlos,Jr.,Martinez,08,1,1975-04-20,49,2,2,Tausug,Roman Catholic,1,20400103
Upper Tibanban,UPP-0004,UPP-0004-1,Munoz,Telesforo,III,Vargas,01,1,1980-02-18,44,8,2,Manobo,Roman Catholic,1,11000202
Upper Tibanban,UPP-0004,UPP-0004-2,Munoz,Elias,,Ramirez,04,1,2014-08-19,10,8,1,Others,Roman Catholic,1,10000102
Upper Tibanban,UPP-0004,UPP-0004-3,Munoz,Martha,,Rodriguez,06,2,2001-01-26,23,8,1,Manobo,Roman Catholic,1,11000203
